author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1144332585,0,1,2,10,3.310733,319,0,0,1,0,0,1089.5,0,1076,1,75.7998
1144332834,0,1,2,3,1.198632,348,1,488,1,3.888862,3,1096,0.728525,1079,0,0
1144333754,0,1,1,1,0,11,0,255,1,6.866065,7,1098,1.145644,15,0,0
1144367076,0,1,1,1,0,1,0,40,1,0.399201,1,1099,3.505001,1080,0,0
1144367225,0,1,1,2,0.313027,389,1,674.5,1,5.206013,1,1100.5,1.096043,1082,1,75.3989
1144455156,0,1,1,1,0,1,1,41,1,1.019444,2,1102,1.980926,1083,0,0
1144600689,0,1,2,5,1.748506,345,34,1733,1,7.835271,8,1105,1.040888,1088,1,40.3103
1144632979,0,1,1,1,0,13,3,266,1,3.463252,8,0,0,0,0,0
1144634478,0,1,1,1,0,2,0,276,1,0.01735,9,1,58.638426,1,0,0
1144769764,0,1,2,3,1.41342,30,21,2255.666667,1,1.956887,8,1109,1.312287,1091,0,0
1144839281,0,1,1,2,0.875881,776,665,332.5,1,15.875637,2,1111.5,1.047242,1093,1,4194.0762
1144847899,0,1,7,26,3.491612,521,208,60.307692,2,2.826928,13,1125.5,0.951104,1119,1,69.8356
1144848722,0,1,2,2,0.359102,30,14,286.5,1,3.243374,3,1139.5,1.1668,1121,1,69.826
1144848857,0,1,1,2,0.309543,8,28,143.5,2,7.741389,13,1141.5,1.070751,17,0,0
1144857702,0,1,1,2,0.486206,197,21,148.5,2,6.865885,13,1143.5,1.073097,19,0,0
1144927106,0,1,1,1,0,46,39,2207,1,16.89213,1,1145,1.059199,1122,0,0
1144936447,0,1,1,1,0,2,1,430,1,17.000243,1,1146,1.058823,1123,0,0
1144936610,0,1,1,1,0,4,0,431,1,0.001887,2,1147,531.06135,1124,0,0
1144965095,0,1,5,5,2.077051,17,26,999,1,17.331817,5,1150,1.026348,1129,0,0
1145050228,0,1,4,4,1.549338,52,41,1776.25,1,13.984198,5,1154.5,1.037715,1133,1,11.3614
1145326045,1,1,1,1,0,1,1,415,2,5.420637,12,2,1.18448,2,0,0
1145373393,0,1,1,1,0,1,1,415,2,0.548009,13,3,2.824787,3,0,0
1145458270,0,1,2,2,0.440694,244,8,112,1,3.527477,3,1157.5,1.141744,1135,1,30.3845
1145459933,0,1,1,1,0,75,0,0,1,0,0,1159,0,1136,0,0
1145537185,1,1,1,1,0,5,1,326,1,23.953229,1,1160,1.041748,1137,0,0
1145570493,0,1,1,1,0,1,10,2214,1,7.446609,2,1161,1.134289,1138,0,0
1145617445,0,1,7,24,3.766814,486,1418,574.666667,1,23.330081,35,1173.5,1.008588,1162,1,32.7502
1145630366,0,1,1,1,0,694,0,0,1,0,0,1186,0,1163,1,105.9712
1145751536,0,1,2,3,1.045472,145,24,790.666667,1,18.090239,3,1188,1.030727,1166,1,104.5687
1145827982,1,1,1,1,0,1,0,58,2,11.230093,3,1190,1.089046,20,0,0
1145828038,0,1,1,1,0,0,1,1253,1,24.860139,2,1191,1.040225,1167,0,0
1145828252,0,1,1,2,0.912734,38,23,1234,1,0.887917,4,1192.5,1.844674,1169,1,1305.849
1145839052,0,1,1,1,0,2,7,671,1,2.564896,2,4,1.389879,0,0,0
1145892760,0,1,1,3,1.214662,587,877,885.333333,1,27.248866,4,1195,1.021891,1172,0,0
1146031853,1,1,1,1,0,1,1,1697,1,11.3614,3,0,0,0,0,0
1146144658,0,1,1,3,0.895709,1096,179,560.666667,2,15.097836,3,1198,1.025725,1175,0,0
1146144819,0,1,1,4,1.736816,0,2049,512.25,1,30.28509,4,1201.5,1.017197,1179,0,0
1146229674,0,1,1,2,0.33921,380,1,386,1,2.323044,3,1204.5,0.607617,1181,0,0
1146230363,0,1,1,3,1.343788,17,18,1024,1,12.443854,7,1207,1.030195,1184,0,0
1146230528,0,1,1,3,0.921928,1672,0,172.333333,1,9.839529,2,1210,1.033877,1187,1,167.9287
1146270192,0,1,3,6,2.441167,2,40,1399.666667,1,11.896379,13,1214.5,1.019974,1193,0,0
1146637287,0,1,1,1,0,2,2,95,1,36.685891,1,1218,1.027258,1194,0,0
1146643622,0,1,1,2,0.168661,78,42,931.5,1,11.822529,3,1219.5,0.521146,1196,0,0
1146647473,0,1,2,3,0.976543,100,77,1489.333333,1,23.018113,4,1222,1.033194,1199,1,93.2038
1146718149,1,1,1,1,0,43,4,4087,1,0.349005,4,5,3.865292,1,1,1.3759
1146753563,0,1,1,2,0.970951,5,5,237,2,13.343466,18,1225.5,1.065409,22,0,0
1146837029,1,1,1,1,0,14,24,4126,1,1.375926,5,1227,1.726783,1201,0,0
1147183321,0,1,1,1,0,8,0,5539,1,18.123565,6,1228,1.055177,1202,0,0
1147183523,0,1,3,5,1.816025,104,46,1307.4,1,27.847766,11,1231,1.011465,1207,0,0
1147763686,0,1,1,1,0,4,2,1710,1,17.28581,4,0,0,0,0,0
1147847621,0,1,1,1,0,5,3,1712,1,0.97147,5,1,2.029368,1,0,0
1147870301,0,1,1,2,0.503258,5,4,482,1,32.57728,2,1234.5,1.017486,1209,0,0
1147870539,0,1,6,9,2.466934,546,91,969.222222,1,21.56295,20,1240,0.897933,1218,1,9.1552
1147976947,0,1,6,7,2.032911,140,96,755.142857,1,8.511523,20,1248,1.222562,1225,1,29.1014
1147999444,0,1,3,3,1.492698,42,10,277.666667,1,0.260382,8,1253,3.34698,1228,0,0
1148000188,0,1,1,1,0,40,39,1872,1,50.000764,2,28,1.02,19,0,0
1148000235,0,1,1,1,0,0,451,451,1,50.001308,2,29,1.019999,20,0,0
1148024015,0,1,1,2,0.918296,2,1,742.5,1,52.735984,2,6.5,1.014222,3,0,0
1148083448,0,1,1,1,0,31,15,92,1,0.972269,3,1255,2.028522,1229,0,0
1148083495,1,1,2,2,1,4,2,226.5,1,23.502587,6,1256.5,1.027093,1231,1,76.5832
1148341044,0,1,1,1,0,3,3,223,1,2.980891,3,1258,1.33547,1232,1,73.6023
1148447060,1,1,1,1,0,21,9,2335,1,32.750174,2,8,1.030534,4,0,0
1148530045,1,1,1,1,0,34,24,1086,1,55.539722,3,9,1.018005,5,0,0
1148661504,1,1,2,2,0.863121,8,6,298.5,1,25.40967,7,1259.5,1.021169,1234,0,0
1148661548,1,1,2,2,0.981152,26,5,386.5,1,7.663241,8,1261.5,1.09787,1236,0,0
1148903494,0,1,51,162,6.801777,9846,0,0,1,0,0,1343.5,0,161,1,4209.1555
1148911753,1,1,1,1,0,32,7,1868,1,10.819514,8,1425,1.092426,1237,0,0
1148918534,0,1,1,1,0,1,1,9,2,47.102743,4,1426,1.02123,23,0,0
1148919421,0,1,3,10,1.883946,1107,4,0.4,2,12.394725,2,1431.5,1.012102,171,0,0
1148983121,0,1,1,1,0,312,0,0,1,0,0,1437,0,1238,0,0
1149433299,0,1,1,2,0.668127,45,81,806.5,1,43.567321,3,1438.5,1.033382,1240,0,0
1149433519,0,1,1,1,0,27,107,651,1,69.049688,1,1440,1.014482,1241,0,0
1149743197,0,1,1,1,0,6,0,261,1,72.633924,1,10,1.013768,6,0,0
1149778207,1,1,1,1,0,19,11,5547,1,30.033403,7,1441,1.033296,1242,0,0
1149778812,0,1,1,1,0,0,312,312,1,9.209387,1,1442,1.108585,1243,0,0
1149780956,0,1,3,27,4.105796,9256,0,0,1,0,0,1456,0,1270,1,3771.8098
1149894580,1,1,1,1,0,6,2,1094,1,73.260185,1,0,0,0,0,0
1150062833,1,1,1,1,0,0,12,1896,1,39.574201,4,1,1.025269,0,0,0
1150491306,1,1,1,2,0.975119,24,3,1321.5,1,20.673414,7,0.5,0.512093,1,0,0
1150503140,0,1,1,2,0.975119,3,24,1332,1,0.136968,9,2.5,6.475748,3,0,0
1150801950,0,1,1,1,0,0,20,517,1,69.012373,2,0,0,0,0,0
1150836217,0,1,1,1,0,10,12,5555,1,12.245486,8,30,1.081663,21,0,0
1150836336,0,1,1,2,0.991703,0,280,140,1,85.285995,2,31.5,1.008794,23,0,0
1150836383,0,1,1,1,0,19,0,502,1,85.286539,1,33,1.011725,24,0,0
1150839102,0,1,2,16,3.336292,584,1774,352.5625,1,79.3132,20,41.5,1.002564,40,0,0
1150881692,1,1,6,9,2.829984,100,100,101.777778,2,32.256177,17,1474,1.006054,1279,1,3749.9717
1150937333,0,1,3,6,2.211229,6033,2,210.666667,2,13.99925,2,6.5,1.011905,9,1,0.6808
1150940758,0,1,1,1,0,1816,1823,1845,2,0.039641,1,10,26.226277,10,1,0.6002
1150971101,0,1,1,2,0.249882,23,1,237,2,48.814097,20,1479.5,1.015364,25,0,0
1150992212,0,1,1,1,0,2,6,1268,2,0.635174,3,11,2.574373,11,0,0
1150992617,1,1,1,1,0,1823,1816,1838,2,0.60022,2,12,2.666056,12,1,0.1214
1150996154,1,1,1,1,0,1,1,827,2,0.680799,1,13,2.468863,13,1,0.0804
1151003102,1,1,2,3,0.074657,1863,1827,1489.666667,2,0.320995,6,15,2.180098,16,1,0.0579
1151006379,0,1,2,2,0.976021,19,3,1354,2,0.037928,7,17.5,20.774184,18,0,0
1151008107,1,1,2,2,0.33729,25,23,1362,2,0.02,9,19.5,38.5,20,0,0
1151013743,0,1,1,1,0,15,7,860,2,0.065231,5,21,16.330021,21,0,0
1151344112,0,1,1,1,0,1,1,1866,2,3.888947,6,1481,1.257139,1280,0,0
1151346351,0,1,1,1,0,3,2,60,2,4.343171,6,0,0,0,0,0
1151416116,0,1,1,5,2.287972,39,1,1172.4,1,50.995146,16,1484,1.011099,1285,0,0
1151581050,0,1,1,1,0,23,7,1697,1,64.226817,4,1487,1.01557,1286,0,0
1152027808,0,1,1,1,0,2,3,61,2,7.887234,7,1488,1.126787,26,0,0
1152311725,0,1,1,1,0,6,2,2546,1,10.365845,5,1489,1.096471,1287,0,0
1152311757,0,1,1,1,0,0,6,933,1,29.291678,1,1490,1.034139,1288,0,0
1152311823,0,1,1,3,1.318579,1234,0,0,1,0,0,1492,0,29,0,0
1152312004,0,2,24,125,4.754343,39847,0,0,1,0,0,1556,0,294,1,271.6088
1152312166,0,1,1,1,0,12,7,566,1,102.367361,1,1619,1.009769,1289,0,0
1152399315,1,1,1,1,0,70,0,1098,1,28.989988,2,2,1.034495,1,0,0
1152541200,0,1,1,2,0.485461,6,13,825.5,2,18.121088,7,22.5,1.042078,23,0,0
1152627193,1,1,1,1,0,4,6,766,1,3.650116,1,1620,1.273964,30,0,0
1152629836,0,1,2,3,0.681195,2,421,1479.333333,2,17.766053,10,25,1.032635,26,0,0
1152640274,0,1,1,1,0,1,1,34,1,106.164907,1,1,1.009419,1,0,0
1152724715,0,4,9,32,3.340929,2406,108,43.25,2,4.682433,30,1636.5,1.015292,297,0,0
1152740389,1,1,1,1,0,5,27,764,2,0.181412,3,1653,6.512313,34,0,0
1152746992,0,1,1,1,0,3,7,1501,2,1.355972,8,27,1.737478,27,0,0
1152756754,1,1,1,1,0,59,143,2036,1,107.513056,1,3,1.009301,1,0,0
1152758166,0,1,1,3,1.559995,0,1259,419.666667,1,107.529398,3,5,1.005683,4,0,0
1152794800,0,1,1,17,3.605492,1312,0,0,1,0,0,1662,0,16,1,36.0075
1152794884,0,1,1,1,0,7,0,436,2,0.812141,17,1671,2.231313,35,0,0
1152799217,0,2,3,5,1.602675,100,5,1595.6,2,42.369481,15,1674,1.043116,1292,0,0
1152803576,0,1,2,2,0.887976,34,2,100,1,51.285625,8,28.5,1.014027,29,0,0
1152820316,0,1,3,3,1.295836,21,7,1129.333333,2,1.082346,17,31,2.962071,32,0,0
1152847626,0,1,2,2,0.949849,65,38,1184.5,2,1.931343,17,33.5,1.270424,34,0,0
1152852586,0,1,1,1,0,10,16,1520,2,0.057407,11,35,18.419355,35,0,0
1152854071,0,1,1,1,0,16,10,1514,2,0.017188,12,36,59.181818,36,0,0
1153235798,0,1,1,1,0,673,673,673,1,81.081424,4,2,1.012333,2,1,272.4402
1153237094,0,1,1,1,0,1264,1264,1264,2,25.982431,4,3,1.038488,3,1,3733.7848
1153292745,0,1,1,1,0,14,0,673,1,0.659109,5,1677,2.5172,1293,1,390.4639
1153314042,1,1,2,2,0.749595,25,3,266.5,1,113.963148,2,37.5,1.006581,38,0,0
1153328039,0,1,1,1,0,0,0,0,1,114.125151,1,4,1.008762,4,0,0
1153331387,0,1,2,3,1.535064,41,19,1355.333333,2,6.861782,19,40,1.094677,41,0,0
1153332203,0,1,1,1,0,2,1,1790,2,0.009444,5,42,106.882353,42,0,0
1153399834,0,3,89,1008,8.960988,273329,273329,271.19246,3,108.991661,1265,508.5,1.000072,5,1,4156.3922
1153462636,0,2,2,17,0,0,0,62.647059,2,7.825015,17,1021,1.026167,1,0,0
1153462950,0,3,3,4,1.991864,733,733,183.25,2,36.023909,4,1031.5,1.007747,2,0,0
1153499262,0,1,1,1,0,2,4,1527,3,1.150787,15,43,1.868971,43,0,0
1153510231,0,1,1,1,0,23,21,1525,3,0.126956,16,44,8.876744,44,1,18.8016
1153512935,0,1,1,1,0,2,26,1527,3,0.031296,17,45,32.952663,45,0,0
1153527599,1,1,1,1,0,100,85,1952,3,1.478762,3,7,1.676242,5,1,719.8689
1153604931,1,1,1,1,0,8,2,313,3,2.373808,2,8,1.421264,6,0,0
1153605862,1,1,1,1,0,1,1,254,1,14.975208,1,9,1.066777,0,0,0
1153837172,0,1,2,4,1.17318,50,67,1173,3,5.061782,14,1680.5,1.102895,1298,1,306.8243
1153960475,1,1,1,1,0,2,1,567,3,6.4889,2,10,1.154109,7,0,0
1154095073,1,1,6,21,4.042045,78,40,413.285714,3,8.046748,44,1693,1.021573,1319,1,307.7366
1154433461,0,1,1,1,0,7,7,5581,3,11.963275,11,1704,1.083589,1320,1,1591.4262
1154479168,0,1,1,1,0,4,3,420,3,12.492292,2,1705,1.080049,1321,0,0
1154517706,0,1,4,8,2.01806,340,260,1132.375,3,8.208341,35,1709.5,0.903466,1329,1,2.1131
1154547279,0,1,1,1,0,3,4,876,3,13.280613,9,46,1.075298,46,0,0
1154594061,0,1,1,1,0,19,10,5606,3,0.883738,13,1714,2.131557,1330,1,1.2294
1154611110,1,3,9,10,1.609248,164,33,151.3,3,28.340646,36,1719.5,1.013865,304,0,0
1154647817,1,3,4,5,1.878613,40,48,431.2,3,17.682729,11,1727,1.021526,29,0,0
1154700282,1,1,5,9,2.314467,144,346,1418.333333,3,13.644068,43,1734,1.102909,1339,1,1592.0317
1154725985,0,1,3,11,2.541412,943,471,556.909091,3,11.231916,53,52,1.021801,57,1,3698.5962
1154727502,0,1,1,1,0,16,2,473,1,27.957153,1,58,1.035769,0,0,0
1154728371,0,1,2,4,1.725877,22,19,725.5,3,0.027616,32,60.5,19.860017,61,0,0
1154729978,1,1,1,1,0,1,1,411,3,0.0186,2,63,54.764779,62,1,3467.8942
1154786274,1,1,1,2,0.339855,90,5,1343,3,57.306262,15,1739.5,1.035521,1341,1,1513.9275
1154907329,0,1,1,6,0.96755,1842,1429,671.166667,3,36.607211,11,2.5,0.837927,5,1,649.7488
1154976941,1,1,2,5,2.00475,53,32,734.2,3,2.878771,42,66,1.158442,67,1,1.8258
1155059727,0,1,1,1,0,24,20,872,3,0.958171,13,69,2.043655,68,1,71.2288
1155126371,0,1,2,2,0.556422,37,17,1178,3,1.250428,35,70.5,1.848152,70,1,2.1661
1155134690,1,1,2,6,2.180873,78,46,963.5,3,2.217488,58,74.5,1.110076,76,1,1.2568
1155143557,0,1,1,3,0.671995,198,107,699.666667,3,0.711227,31,79,6.028222,79,1,0.1735
1155152462,0,1,1,2,0.561753,54,22,1008.5,3,0.103067,29,81.5,8.276811,81,1,0.0704
1155158544,1,1,1,1,0,3,3,1621,3,0.070394,25,83,15.205853,82,1,1.7937
1155243277,1,1,2,2,0.543564,3,5,1193.5,3,1.11875,33,84.5,1.621301,84,0,0
1155313372,0,1,1,1,0,1,1,1620,3,0.811285,27,86,2.232613,85,0,0
1155313518,1,1,1,1,0,2,9,1620,3,0.00169,28,87,592.780822,86,0,0
1155733055,0,1,1,7,2.738887,490,0,0,1,0,0,1744,0,311,0,0
1155733077,0,1,1,1,0,10,1,579,3,12.985729,20,1748,1.077008,39,0,0
1155767349,0,1,1,2,0.991076,18,0,1071,3,27.401794,9,1749.5,1.02737,1343,0,0
1155814903,0,1,3,3,1.5,31,17,884.666667,3,27.907948,18,1752,1.02194,1346,1,1.085
1155816004,0,1,1,1,0,6,8,1769,3,7.885579,9,1754,1.126814,1347,0,0
1155820964,0,1,3,3,1.347223,24,12,970.666667,3,14.392164,19,1756,1.031481,1350,1,1.0148
1155820988,1,1,1,1,0,6,6,306,1,80.063588,1,1758,1.01249,312,0,0
1155821208,1,1,1,2,0.811278,2,2,665,3,7.300475,26,1759.5,1.524424,41,0,0
1155821912,0,1,2,8,1.986601,144,40,691.375,1,40.623935,8,1764.5,1.008363,320,0,0
1155822749,0,1,1,1,0,38,30,223,3,28.042998,2,1769,1.03566,1351,1,1512.0093
1155900792,0,1,1,1,0,2,1,699,3,0.923935,11,1770,2.082327,1352,1,0.0909
1155905848,1,3,3,6,1.632877,28,32,223.166667,3,32.61266,32,1773.5,1.015052,322,1,1234.0452
1155908479,1,1,1,1,0,1,1,31,3,29.035243,2,1777,1.034441,1353,0,0
1155908644,1,3,3,3,0.614369,11,7,379.333333,3,9.758897,18,1779,1.056929,30,1,1630.558
1155911554,1,1,2,2,0.995727,39,13,486,3,29.070833,4,1781.5,1.025799,1356,1,1197.1581
1156265549,0,1,2,2,0.345117,27,4,1337,3,28.106215,10,88.5,1.026684,88,1,857.9343
1156267689,0,2,18,137,6.386643,28836,0,4.313869,3,0.030569,23,158,1.238779,224,1,45.1595
1156740571,1,1,2,2,1,2,0,825.5,3,38.665937,5,11.5,1.019397,8,1,0.1926
1156757211,1,1,2,3,1.521928,3,2,940.666667,3,40.587573,9,1784,2.736249,1359,0,0
1156928708,0,1,1,1,0,1,8,191,3,40.843449,3,1786,1.024484,1360,0,0
1156930073,1,1,1,1,0,2,1,741,3,12.834086,6,1787,1.077918,44,0,0
1156943691,1,1,1,1,0,0,4,11,3,7.824097,1,1788,1.12781,1361,0,0
1157119195,0,1,1,1,0,19,11,5610,3,27.996678,15,1789,1.035719,1362,1,3415.8686
1157120278,0,1,1,1,0,22,4,532,3,13.989861,3,1790,1.07148,1363,1,220.3842
1157120448,0,1,1,1,0,4,4,524,3,43.062662,2,1791,1.023222,1364,0,0
1157150258,0,1,2,3,1.556657,4,3,550.333333,3,26.371871,9,1793,1.016124,1367,1,61.2171
1157151962,0,1,2,2,0.168661,4,76,759.5,3,43.427407,5,1795.5,1.01727,1369,0,0
1157171871,0,1,1,1,0,1,1,549,3,0.25015,5,50,4.997594,41,0,0
1157189315,1,1,3,3,0.826342,54,30,585,3,29.307122,10,1798,1.015191,1372,1,336.3646
1157457359,0,1,3,3,1.483659,16,1,814.333333,3,30.888935,14,1801,1.018269,1375,0,0
1157477050,0,2,2,2,0.100531,34,119,269,3,16.075041,6,227.5,1.043096,225,0,0
1157539399,0,1,1,1,0,3,0,168,3,39.864884,3,1803,1.025085,1376,0,0
1157618000,0,1,1,1,0,2,2,683,3,34.377118,3,1034,1.029089,3,0,0
1157618175,0,1,1,1,0,1,1,118,3,48.823391,2,1035,1.020482,1004,0,0
1157641386,0,1,3,7,1.69288,184,171,646.285714,3,30.174628,23,1807,1.009299,1383,1,4045.9077
1157724875,0,1,3,11,2.422558,122,157,815.727273,3,35.045432,35,1816,1.100047,1394,1,514.3637
1157730128,0,2,9,25,3.646588,2503,571,45.2,3,2.70822,4,241,1.01733,20,1,4083.7966
1157836242,1,1,1,1,0,1,1,285,3,51.347315,2,11,1.019475,8,0,0
1157836451,0,1,1,2,0.322757,15,2,152.5,3,26.938038,5,1822.5,1.207195,1396,1,79.5885
1157836489,1,1,1,1,0,6,1,4142,3,1.291829,10,12,1.774096,9,0,0
1157836688,0,1,1,1,0,131,0,0,1,0,0,1824,0,1397,1,205.1083
1157841679,1,1,1,1,0,1,1,703,3,1.351898,5,1825,1.739701,1398,1,1811.7687
1157844125,0,1,2,2,0.439497,11,0,599,3,0.704259,10,1826.5,19.016471,1400,0,0
1157860422,1,1,1,1,0,1,0,380,3,51.627176,2,13,1.01937,10,0,0
1157986067,0,1,1,6,2.366763,2646,0,0,1,0,0,256.5,0,26,1,4104.0331
1157986144,0,1,1,1,0,1,0,131,1,1.729815,1,260,1.578097,230,0,0
1157999916,0,2,2,10,1.557041,855,0,61.4,3,2.004892,24,265.5,1.049878,9,0,0
1158107469,1,1,1,1,0,1,1,1802,3,26.534329,8,1828,1.037687,1401,0,0
1158108501,0,1,1,1,0,73,32,212,1,106.539433,1,1829,1.009386,323,1,47.7212
1158108915,0,1,5,18,3.633206,859,270,729.055556,3,35.090323,74,1838.5,1.121248,1419,1,0.537
1158147838,1,2,2,2,0.591673,8,6,464.5,3,14.321597,27,1848.5,1.309502,324,0,0
1158154705,1,1,1,3,1.405639,5,3,150,3,36.380436,9,1851,1.016309,1422,1,260.7502
1158155033,0,1,1,2,1,32,0,360,3,46.990278,6,1853.5,1.015961,1424,0,0
1158155310,1,1,1,1,0,1,1,112,3,0.536979,1,271,2.86227,231,0,0
1158155368,0,1,1,2,1,2,0,35.5,3,0.53765,2,272.5,2.394958,233,0,0
1158158681,1,1,1,1,0,1,1,1767,3,27.114317,10,274,1.036881,234,0,0
1158369261,1,1,1,1,0,2,2,4147,3,6.166343,11,14,1.162171,11,1,1552.7678
1158599217,0,1,1,1,0,5,2,155,3,5.144815,4,1855,1.19437,1425,1,875.117
1158609599,1,1,1,2,0.345117,17,14,1159.5,3,60.298206,4,1856.5,1.012438,1427,0,0
1158610204,0,1,1,1,0,1,1,4147,3,2.788692,12,1858,1.358591,1428,1,1535.9221
1158658901,0,1,1,1,0,252,205,484,3,60.868831,2,1859,1.016429,1429,1,0.0432
1158659252,0,1,1,1,0,8,0,496,3,9.43434,5,1860,1.105996,1430,1,0.0391
1158662634,1,1,1,2,0.37602,27,28,517.5,3,0.041175,9,1861.5,19.845186,1432,1,2168.4039
1158663220,0,1,1,1,0,19,19,530,3,0.006782,4,1863,148.440273,1433,1,37.5177
1158676348,0,1,1,1,0,2,2,504,3,0.158727,7,1864,7.300131,1434,0,0
1158676594,1,1,1,1,0,3,2,144,3,61.073611,2,1865,1.016374,1435,1,1142.4447
1158676669,0,1,1,1,0,12,9,4147,3,0.769271,13,1866,2.299932,1436,1,843.0528
1158713006,0,1,1,1,0,0,2,462,3,53.448299,3,1867,1.01871,1437,0,0
1158714932,0,1,1,2,0.956155,17,36,573,3,16.549595,9,1868.5,1.039291,1439,0,0
1158715109,0,1,2,2,0.36274,182,6,230,3,0.01217,4,1870.5,42.084165,1441,1,1154.8842
1158753261,1,1,1,1,0,6,3,684,1,103.846123,1,1872,1.00963,1442,1,1432.1529
1158805279,1,1,2,5,1.849654,90,10,756,3,87.694118,8,17,1.004499,16,1,241.6186
1158805945,1,1,2,9,1.617075,10,51,141.333333,3,50.809286,20,24,1.014589,25,0,0
1158885269,0,1,1,1,0,0,9,684,3,8.985579,14,1873,1.111289,1443,0,0
1158885709,0,1,1,2,0.029489,333,0,34.5,3,0.461597,3,1874.5,1.041598,1445,1,3.5079
1158919480,0,1,5,10,2.623187,120,79,992.6,3,34.36333,94,1880.5,1.257892,1455,1,38.3214
1159098893,0,1,1,1,0,3,3,5618,3,11.458079,17,1886,1.087275,1456,1,1537.4282
1159180851,0,1,1,1,0,1,1,170,3,11.87669,5,1887,1.084199,1457,0,0
1159180898,0,1,1,1,0,1,1,554,3,11.873437,4,1888,1.084222,1458,0,0
1159180947,0,1,1,1,0,3,0,466,3,37.840197,3,1889,1.026427,1459,1,1969.2387
1159188794,1,1,1,1,0,44,6,332,3,3.507928,1,1890,1.285069,1460,1,545.4367
1159220014,1,1,1,1,0,2,2,331,3,59.316447,4,1891,1.016859,1461,1,1205.9059
1159276723,0,1,1,2,1,6,2,509,3,68.019549,5,1892.5,1.011026,1463,0,0
1159316496,0,1,1,1,0,2,2,742,3,27.620637,7,1894,1.036205,46,0,0
1159361160,0,1,1,1,0,2,2,625,3,14.043079,26,1895,1.071209,47,0,0
1159362335,0,1,4,4,1.212117,70,121,682.75,3,33.986571,13,1897.5,0.761673,1467,1,3927.2895
1159380609,0,1,1,1,0,17,0,1565,3,14.718681,7,1900,1.067941,1468,0,0
1159457285,0,1,3,5,1.552251,73,26,653.8,3,21.870549,26,1903,1.021681,1473,1,95.1438
1159469482,0,1,1,4,1.433918,74,11,61.75,3,15.478478,14,1907.5,1.033404,1477,0,0
1159471464,0,1,1,1,0,119,0,2,3,70.273495,3,1910,1.01423,48,0,0
1159480856,0,1,2,5,2.028829,139,327,1596.6,3,70.086447,14,1913,1.006577,1482,1,18.102
1159482580,0,1,1,5,2.26867,71,27,782.4,3,58.677398,17,1918,1.015549,1487,1,200.1395
1159518217,0,1,4,10,2.749778,96,7,826,3,44.732911,56,1040.5,1.005047,1014,0,0
1159522715,0,1,1,1,0,1,0,1376,3,70.866678,4,1921,1.014111,1488,0,0
1159522976,0,1,4,9,2.209448,8,70,905.222222,3,0.055081,63,1926,6.706681,1497,0,0
1159523861,0,1,2,2,0.439497,8,3,1382.5,3,0.010243,23,1931.5,74.220339,1499,0,0
