author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1064276619,0,2,2,2,0.995727,8,5,1825,1,12.613889,6,667.5,1.064186,99,1,2099.5908
1064276665,0,1,1,1,0,36,2,1572,1,0,11,669,0,100,0,0
1064276665,0,1,1,1,0,36,2,1538,1,2.964005,10,669,1.337381,100,0,0
1064277086,0,1,1,1,0,1,0,29,1,0,3,670,0,27,0,0
1064277086,0,1,1,1,0,1,0,28,1,13.963449,2,670,1.071616,27,0,0
1064277673,0,3,3,3,0.939914,56,7,1527.333333,1,0.008407,16,672,54.758622,101,0,0
1064277673,0,3,3,3,0.939914,56,7,1543.666667,1,0,19,672,0,101,0,0
1064277699,0,1,1,1,0,5,3,700,1,2.964514,4,674,1.337323,335,0,0
1064277699,0,1,1,1,0,5,3,702,1,0,5,674,0,335,0,0
1064394278,0,1,1,2,0.043414,842,2,645,1,1.238848,6,6.5,0.7018,7,0,0
1064394278,0,1,1,2,0.043414,842,2,1065,1,0,8,8.5,0,9,0,0
1064396034,0,1,1,1,0,3,3,1290,1,0.020324,8,10,50.202733,10,0,0
1064396034,0,1,1,1,0,3,3,1290,1,0,9,11,0,11,0,0
1064405395,0,1,1,1,0,147,15,1290,1,0.108345,10,12,10.229783,12,0,0
1064405395,0,1,1,1,0,147,15,1422,1,0,11,13,0,13,0,0
1064410747,0,1,1,1,0,1,2,1262,1,1.540208,12,675,1.649263,336,0,0
1064410747,0,1,1,1,0,1,2,1261,1,0,13,675,0,336,0,0
1064426049,0,1,1,1,0,1,3,30,1,0,3,676,0,28,0,0
1064426049,0,1,1,1,0,1,3,32,1,15.687558,2,676,1.063745,28,0,0
1064427352,0,1,1,1,0,4,4,1606,1,0,13,677,0,102,0,0
1064427352,0,1,1,1,0,4,4,1606,1,1.744063,12,677,1.573374,102,0,0
1064428306,0,1,1,1,0,3,2,1554,1,0.265174,12,678,4.771114,103,0,0
1064428306,0,1,1,1,0,3,2,1555,1,0,13,678,0,103,0,0
1064428640,0,1,1,1,0,2,1,1261,1,0,15,679,0,337,0,0
1064428640,0,1,1,1,0,2,1,1260,1,0.207095,14,679,5.828704,337,0,0
1064429672,0,1,1,1,0,691,0,691,1,0,1,680,0,338,1,356.9489
1064429672,0,1,1,1,0,691,0,0,1,0,0,680,0,338,1,356.9489
1064430403,0,1,1,1,0,90,28,344,1,1.779907,4,681,1.561827,104,1,2097.8109
1064430403,0,1,1,1,0,90,28,406,1,0,5,681,0,104,1,2097.8109
1064443838,0,1,1,1,0,26,26,1262,1,0.175903,16,682,6.684959,339,0,0
1064443838,0,1,1,1,0,26,26,1262,1,0,17,682,0,339,0,0
1064443940,0,1,1,1,0,1,24,704,1,1.924086,6,683,1.519727,340,0,0
1064443940,0,1,1,1,0,1,24,681,1,0,7,683,0,340,0,0
1064444346,0,1,1,1,0,91,91,1606,1,0.19669,14,684,6.084147,105,0,0
1064444346,0,1,1,1,0,91,91,1606,1,0,15,684,0,105,0,0
1064444623,0,1,1,1,0,5,1,360,1,15.902535,2,685,1.062883,341,0,0
1064444623,0,1,1,1,0,5,1,364,1,0,3,685,0,341,0,0
1064445563,0,1,1,4,1.989934,20,4,983,1,0,12,687.5,0,345,0,0
1064445563,0,1,1,4,1.989934,20,4,979,1,15.913414,8,687.5,1.032729,345,0,0
1064445608,0,1,1,1,0,19,1,658,1,0.019306,8,690,52.798561,346,0,0
1064445608,0,1,1,1,0,19,1,676,1,0,9,690,0,346,0,0
1064445624,0,1,1,1,0,2,1,100,1,1.943877,2,691,1.514436,106,0,0
1064445624,0,1,1,1,0,2,1,101,1,0,3,691,0,106,0,0
1064445646,0,4,9,32,4.802837,88,84,916.5625,1,0,104,707.5,0,113,1,57.11
1064445646,0,4,9,32,4.802837,88,84,916.4375,1,15.393581,72,707.5,1.009545,113,1,57.11
1064508453,0,1,1,1,0,43,7,1556,1,0.927627,14,14,2.078019,14,0,0
1064508453,0,1,1,1,0,43,7,1592,1,0,15,15,0,15,0,0
1064515216,0,1,1,1,0,7,5,2356,1,0,3,724,0,370,0,0
1064515216,0,1,1,1,0,7,5,2354,1,16.719583,2,724,1.05981,370,0,0
1064515252,0,1,1,1,0,4,1,3327,1,0,11,725,0,184,0,0
1064515252,0,1,1,1,0,4,1,3324,1,0.805625,10,725,2.241272,184,0,0
1064516887,0,1,1,1,0,2,2,1606,1,0,17,726,0,114,0,0
1064516887,0,1,1,1,0,2,2,1606,1,0.839595,16,726,2.191051,114,0,0
1064565496,0,1,1,1,0,9,3,1268,1,0,19,17,0,1,0,0
1064565496,0,1,1,1,0,9,3,1262,1,1.408079,18,16,1.710188,0,0,0
1064570946,0,1,1,1,0,66,33,1680,1,2.044769,2,18,1.489053,16,0,0
1064570946,0,1,1,1,0,66,33,1713,1,0,3,19,0,17,0,0
1064571272,0,1,1,1,0,3,1,1090,1,0,3,21,0,3,0,0
1064571272,0,1,1,1,0,3,1,1088,1,17.36838,2,20,1.057576,2,0,0
1064585174,0,1,1,1,0,5,11,1274,1,0.227755,20,727,5.39069,371,0,0
1064585174,0,1,1,1,0,5,11,1268,1,0,21,727,0,371,0,0
1064589038,0,1,1,1,0,1017,0,0,1,0,0,22,0,18,0,0
1064589038,0,1,1,1,0,1017,0,1017,1,0,1,23,0,19,0,0
1066186679,0,1,1,1,0,7,3,2364,1,0,5,728,0,372,0,0
1066186679,0,1,1,1,0,7,3,2360,1,20.151806,4,728,1.049623,372,0,0
1066234202,0,1,1,1,0,2,2,370,1,36.615255,2,24,1.027311,20,0,0
1066234202,0,1,1,1,0,2,2,370,1,0,3,25,0,21,0,0
1066234450,0,1,1,1,0,625,623,1328,1,20.70375,4,26,1.0483,4,0,0
1066234450,0,1,1,1,0,625,623,1330,1,0,5,27,0,5,0,0
1066234509,0,1,1,4,1.306594,469,0,117.25,1,0,4,33.5,0,29,0,0
1066234509,0,1,1,4,1.306594,469,0,0,1,0,0,29.5,0,25,0,0
1066248783,0,1,1,1,0,954,0,0,1,0,0,0,0,0,1,1912.3208
1066248783,0,1,1,1,0,954,0,954,1,0,1,1,0,1,1,1912.3208
1066248897,0,1,1,4,1.869729,1084,0,0,1,0,0,3.5,0,3,1,592.8331
1066248897,0,1,1,4,1.869729,1084,0,271,1,0,4,7.5,0,7,1,592.8331
1066248969,0,1,1,2,0.961237,8,5,649,1,36.786169,4,10.5,1.020388,9,0,0
1066248969,0,1,1,2,0.961237,8,5,650.5,1,0,6,12.5,0,11,0,0
1066249112,0,1,1,1,0,3,3,700,1,36.787824,2,14,1.027183,2,0,0
1066249112,0,1,1,1,0,3,3,700,1,0,3,15,0,3,0,0
1066249198,0,1,1,1,0,7,4,757,1,0,3,17,0,5,0,0
1066249198,0,1,1,1,0,7,4,754,1,36.788819,2,16,1.027182,4,0,0
1066249303,0,1,2,2,0.863121,19,2,723,1,36.790035,4,18.5,1.020386,7,0,0
1066249303,0,1,2,2,0.863121,19,2,731.5,1,0,6,20.5,0,9,0,0
1066249370,0,1,1,1,0,8,1,3330,1,20.07081,12,22,1.049824,0,0,0
1066249370,0,1,1,1,0,8,1,3337,1,0,13,23,0,1,0,0
1066459013,0,1,1,1,0,7,8,75,1,0,3,729,0,373,0,0
1066459013,0,1,1,1,0,7,8,76,1,39.217234,2,729,1.025499,373,0,0
1066459279,0,1,1,1,0,6,0,400,1,0,3,730,0,29,0,0
1066459279,0,1,1,1,0,6,0,394,1,39.220312,2,730,1.025497,29,0,0
1066464867,0,2,2,2,0.996911,321,0,160.5,1,0,2,731.5,0,374,0,0
1066464867,0,2,2,2,0.996911,321,0,0,1,0,0,731.5,0,374,0,0
1066492621,0,1,1,1,0,4,1,3347,1,0,15,733,0,185,0,0
1066492621,0,1,1,1,0,4,1,3344,1,2.815405,14,733,1.355189,185,0,0
1066495688,0,2,2,2,0.932112,13,10,1739,1,19.838605,18,734.5,15.098027,375,0,0
1066495688,0,2,2,2,0.932112,13,10,1740.5,1,0,20,734.5,0,375,0,0
1066617836,0,1,1,1,0,32,0,32,1,0,1,736,0,376,0,0
1066617836,0,1,1,1,0,32,0,0,1,0,0,736,0,376,0,0
1066660737,0,1,1,1,0,5,5,652,1,0,3,37,0,31,0,0
1066660737,0,1,1,1,0,5,5,652,1,4.933194,2,36,1.202708,30,0,0
1066660939,0,1,1,2,0.943734,346,0,173,1,0,2,40.5,0,35,1,1027.7659
1066660939,0,1,1,2,0.943734,346,0,0,1,0,0,38.5,0,33,1,1027.7659
1066725068,0,1,1,2,1,221,221,221,1,0.371117,2,42.5,2.347284,37,0,0
1066725068,0,1,1,2,1,221,221,221,1,0,4,44.5,0,39,0,0
1067234766,1,1,1,1,0,11,2,666,1,48.195856,2,737,1.020749,377,0,0
1067234766,1,1,1,1,0,11,2,675,1,0,3,737,0,377,0,0
1067323664,0,1,1,1,0,4,2,1272,1,49.224769,2,738,1.020315,378,0,0
1067323664,0,1,1,1,0,4,2,1274,1,0,3,738,0,378,0,0
1067443251,0,2,2,3,0.85743,553,201,876,2,21.477913,4,25,1.016933,11,1,770.7314
1067443251,0,2,2,3,0.85743,553,201,993.333333,2,0,7,28,0,13,1,770.7314
1067443363,0,1,1,4,1.529384,30,57,542,1,13.824838,8,31.5,1.037674,15,0,0
1067443363,0,1,1,4,1.529384,30,57,535.25,1,0,12,35.5,0,19,0,0
1067443424,0,1,1,1,0,18,14,764,1,0,5,39,0,15,0,0
1067443424,0,1,1,1,0,18,14,760,1,13.82206,4,38,1.072348,14,0,0
1067443624,0,1,1,1,0,7,1,3362,1,0,19,41,0,3,0,0
1067443624,0,1,1,1,0,7,1,3356,1,10.971481,18,40,1.091145,2,0,0
1068353820,0,1,1,1,0,2,2,2016,1,61.14787,2,739,1.016354,379,0,0
1068353820,0,1,1,1,0,2,2,2016,1,0,3,739,0,379,0,0
1068783511,0,2,2,2,0.885613,37,19,2863,1,32.454757,24,740.5,1.039945,380,0,0
1068783511,0,2,2,2,0.885613,37,19,2872,1,0,26,740.5,0,380,0,0
1069379947,1,2,2,2,0.69129,13,14,2414,1,32.00658,26,742.5,1.080241,381,1,48.6732
1069379947,1,2,2,2,0.69129,13,14,2413.5,1,0,28,742.5,0,381,1,48.6732
1069396563,0,1,1,1,0,249,260,907,1,0,3,744,0,382,0,0
1069396563,0,1,1,1,0,249,260,918,1,73.216655,2,744,1.013658,382,0,0
1069397585,0,2,2,2,0.845351,154,0,0,1,0,0,745.5,0,115,0,0
1069397585,0,2,2,2,0.845351,154,0,77,1,0,2,745.5,0,115,0,0
1069399967,0,1,1,1,0,9,1,3396,1,0,25,747,0,189,0,0
1069399967,0,1,1,1,0,9,1,3388,1,0.231713,24,747,5.315684,189,0,0
1069401439,0,1,1,1,0,35,6,1727,1,0,3,748,0,384,0,0
1069401439,0,1,1,1,0,35,6,1698,1,73.27309,2,748,1.013648,384,0,0
1069405056,0,1,1,1,0,178,0,178,1,0,1,749,0,116,1,1447.5368
1069405056,0,1,1,1,0,178,0,0,1,0,0,749,0,116,1,1447.5368
1069405076,0,2,2,2,1,6,4,1880,1,0.029682,28,750.5,17.878361,117,0,0
1069405076,0,2,2,2,1,6,4,1881,1,0,30,750.5,0,117,0,0
1069405573,0,1,1,1,0,30,31,1755,1,0,5,752,0,385,0,0
1069405573,0,1,1,1,0,30,31,1756,1,0.047847,4,752,21.899855,385,0,0
1069405960,0,1,1,1,0,6,5,355,1,0,5,753,0,118,0,0
1069405960,0,1,1,1,0,6,5,354,1,0.010231,4,753,98.737557,118,0,0
1069406082,0,2,2,2,0.970951,5,5,1055,1,0.003652,12,754.5,154.335056,119,0,0
1069406082,0,2,2,2,0.970951,5,5,1055,1,0,14,754.5,0,119,0,0
1069424235,0,1,1,1,0,40,3,787,2,0,5,47,0,1,0,0
1069424235,0,1,1,1,0,40,3,750,2,22.928056,4,46,1.043615,0,0,0
1069429667,0,1,1,1,0,11,9,652,1,32.047801,4,48,1.031203,40,0,0
1069429667,0,1,1,1,0,11,9,654,1,0,5,49,0,41,0,0
1069429705,0,1,1,1,0,2,2,824,2,0.06331,6,50,16.795247,2,0,0
1069429705,0,1,1,1,0,2,2,824,2,0,7,51,0,3,0,0
1069435708,0,1,1,1,0,3,1,2370,1,0,7,756,0,387,0,0
1069435708,0,1,1,1,0,3,1,2368,1,37.604502,6,756,1.026593,387,0,0
1069436206,0,1,1,1,0,2,2,1754,1,0.348657,8,757,3.868145,388,0,0
1069436206,0,1,1,1,0,2,2,1754,1,0,9,757,0,388,0,0
1069437119,0,1,1,1,0,7,6,823,1,0,3,758,0,389,0,0
1069437119,0,1,1,1,0,7,6,822,1,73.686053,2,758,1.013571,389,0,0
1069443810,0,1,2,3,0.580137,104,109,593,1,0,11,760,0,392,1,46.2394
1069443810,0,1,2,3,0.580137,104,109,594.666667,1,68.458704,8,760,1.008401,392,1,46.2394
1069444808,0,1,1,1,0,3,3,554,1,0,3,762,0,393,0,0
1069444808,0,1,1,1,0,3,3,554,1,73.775046,2,762,1.013555,393,0,0
1069456560,0,1,1,1,0,27,17,356,1,0.584236,8,763,2.711637,120,0,0
1069456560,0,1,1,1,0,27,17,366,1,0,9,763,0,120,0,0
1069459963,0,1,1,1,0,6,3,878,1,73.950451,2,764,1.013523,394,0,0
1069459963,0,1,1,1,0,6,3,881,1,0,3,764,0,394,0,0
1069461345,0,1,1,1,0,30,7,1754,1,0.290961,10,765,4.436891,395,0,0
1069461345,0,1,1,1,0,30,7,1777,1,0,11,765,0,395,0,0
1069461742,0,2,2,2,1,8,4,1895,1,0,40,766.5,0,121,0,0
1069461742,0,2,2,2,1,8,4,1893,1,0.357917,38,766.5,2.460849,121,0,0
1069461850,0,1,1,1,0,3,2,3418,1,0.00125,30,768,801,192,0,0
1069461850,0,1,1,1,0,3,2,3419,1,0,31,768,0,192,0,0
1069463572,0,1,1,1,0,12,6,382,1,0,13,769,0,122,0,0
1069463572,0,1,1,1,0,12,6,376,1,0.021181,12,769,48.213115,122,0,0
1069691659,0,2,2,28,3.23655,3315,2744,242.964286,3,0,58,93.5,0,95,0,0
1069691659,0,2,2,28,3.23655,3315,2744,222.571429,3,6.476725,30,65.5,1.090836,68,0,0
1069691833,0,1,1,1,0,9,6,659,1,0,7,109,0,97,0,0
1069691833,0,1,1,1,0,9,6,656,1,3.034329,6,108,1.329562,96,0,0
1069967354,0,1,1,1,0,2,2,1148,1,79.823032,2,770,1.012528,1,0,0
1069967354,0,1,1,1,0,2,2,1148,1,0,3,770,0,1,0,0
1069968024,0,1,1,3,1.566428,80,6,1251.333333,1,63.916412,12,772,1.009561,398,1,145.6745
1069968024,0,1,1,3,1.566428,80,6,1276,1,0,15,772,0,398,1,145.6745
1069969006,0,1,1,1,0,2,2,38,1,0,3,774,0,399,0,0
1069969006,0,1,1,1,0,2,2,38,1,79.842153,2,774,1.012525,399,0,0
1069969524,0,1,1,1,0,3,1,648,1,0,3,775,0,400,0,0
1069969524,0,1,1,1,0,3,1,646,1,79.848148,2,775,1.012524,400,0,0
1069969557,0,1,1,1,0,31,30,129,1,0,3,776,0,123,0,0
1069969557,0,1,1,1,0,31,30,128,1,79.84853,2,776,1.012524,123,0,0
1070049309,0,1,1,1,0,5,5,1040,1,80.771586,2,777,1.012381,401,1,144.668
1070049309,0,1,1,1,0,5,5,1040,1,0,3,777,0,401,1,144.668
1070062383,0,1,1,1,0,18,19,798,3,4.290787,10,778,1.233057,11,0,0
1070062383,0,1,1,1,0,18,19,797,3,0,11,778,0,11,0,0
1070067889,0,1,1,1,0,3,6,1245,1,0,7,779,0,402,0,0
1070067889,0,1,1,1,0,3,6,1248,1,1.155845,6,779,1.865168,402,0,0
1070067919,0,1,1,1,0,2,1,1243,1,0,9,780,0,403,0,0
1070067919,0,1,1,1,0,2,1,1242,1,0.000347,8,780,2881,403,0,0
1070069128,0,1,1,1,0,4,2,602,1,81.000972,2,781,1.012346,404,0,0
1070069128,0,1,1,1,0,4,2,604,1,0,3,781,0,404,0,0
1070069547,0,1,1,2,0.928183,123,40,296.5,1,0,6,782.5,0,406,0,0
1070069547,0,1,1,2,0.928183,123,40,255,1,81.005822,4,782.5,1.009259,406,0,0
1070070515,0,1,1,1,0,984,1029,2231,1,0,3,784,0,407,0,0
1070070515,0,1,1,1,0,984,1029,2276,1,81.017025,2,784,1.012343,407,0,0
1070242855,0,1,1,1,0,13,5,678,1,0,3,785,0,408,0,0
1070242855,0,1,1,1,0,13,5,670,1,83.011701,2,785,1.012046,408,0,0
1070483392,0,1,1,1,0,7,5,798,3,0,13,1,0,1,0,0
1070483392,0,1,1,1,0,7,5,796,3,4.872789,12,0,0,0,0,0
1070485167,0,1,2,2,0.954434,4,4,799,1,0,8,4.5,0,3,0,0
1070485167,0,1,2,2,0.954434,4,4,799,1,45.430446,6,2.5,1.011329,1,0,0
1070500833,0,2,2,2,0.881291,14,6,860,1,0,10,786.5,0,124,1,139.5078
1070500833,0,2,2,2,0.881291,14,6,856,1,46.082164,8,786.5,1.086505,124,1,139.5078
1070534875,0,1,1,1,0,4,4,800,3,0,15,111,0,7,0,0
1070534875,0,1,1,1,0,4,4,800,3,0.595868,14,110,2.678224,6,0,0
1070544833,0,1,1,1,0,2,2,1862,1,0,3,7,0,5,0,0
1070544833,0,1,1,1,0,2,2,1862,1,86.506817,2,6,1.01156,4,0,0
1070640196,0,1,1,1,0,3,2,201,1,0,3,788,0,125,0,0
1070640196,0,1,1,1,0,3,2,200,1,87.610556,2,788,1.011414,125,0,0
1070652688,0,1,1,1,0,7,15,1862,1,1.248322,4,789,1.801076,410,0,0
1070652688,0,1,1,1,0,7,15,1854,1,0,5,789,0,410,0,0
1070667528,0,1,1,1,0,9,1,376,1,0,5,790,0,411,0,0
1070667528,0,1,1,1,0,9,1,368,1,72.024363,4,790,1.013884,411,0,0
1070670996,0,1,1,1,0,1,0,1,1,0,1,791,0,126,0,0
1070670996,0,1,1,1,0,1,0,0,1,0,0,791,0,126,0,0
1070673730,0,1,1,1,0,7,1,3420,1,14.026389,32,792,1.071294,193,0,0
1070673730,0,1,1,1,0,7,1,3426,1,0,33,792,0,193,0,0
1070673780,0,1,1,1,0,14,12,104,1,0,5,793,0,127,0,0
1070673780,0,1,1,1,0,14,12,102,1,72.085139,4,793,1.013872,127,0,0
1071019238,0,1,1,1,0,4,3,532,1,91.997616,2,798,1.01087,128,0,0
1071019238,0,1,1,1,0,4,3,533,1,0,3,798,0,128,0,0
1071100683,0,1,1,1,0,1141,32,1173,1,0,3,799,0,416,0,0
1071100683,0,1,1,1,0,1141,32,64,1,51.884803,2,799,1.019273,416,0,0
1071110399,1,1,1,1,0,13,9,760,1,0,3,43,0,17,1,0.1499
1071110399,1,1,1,1,0,13,9,756,1,93.05272,2,42,1.010747,16,1,0.1499
1071123348,1,1,1,1,0,3,3,764,1,0,5,800,0,417,0,0
1071123348,1,1,1,1,0,3,3,764,1,0.149873,4,800,7.67233,417,0,0
1071123587,0,1,1,1,0,72,0,72,1,0,1,801,0,31,0,0
1071123587,0,1,1,1,0,72,0,0,1,0,0,801,0,31,0,0
1071124615,0,1,1,2,0.998509,76,12,1439,1,0,12,802.5,0,419,1,132.2881
1071124615,0,1,1,2,0.998509,76,12,1407,1,50.218478,10,802.5,1.074233,419,1,132.2881
1071124742,0,1,1,1,0,169,157,452,1,93.218727,2,804,1.010727,420,1,286.1633
1071124742,0,1,1,1,0,169,157,464,1,0,3,804,0,420,1,286.1633
1071124900,0,2,2,2,0.183122,50,58,276,1,0,8,805.5,0,129,0,0
1071124900,0,2,2,2,0.183122,50,58,280,1,85.263368,6,805.5,1.008296,129,0,0
1071125090,0,1,1,1,0,22,1,2303,1,0,5,807,0,422,0,0
1071125090,0,1,1,1,0,22,1,2282,1,0.282488,4,807,4.539968,422,0,0
1071125446,0,1,1,1,0,11,1,3432,1,5.228194,34,808,1.191271,194,0,0
1071125446,0,1,1,1,0,11,1,3442,1,0,35,808,0,194,0,0
1071125898,0,3,3,3,1.08288,101,3,504,1,0.0088,16,810,35.740097,130,1,132.2732
1071125898,0,3,3,3,1.08288,101,3,536.666667,1,0,19,810,0,130,1,132.2732
1071126744,0,1,1,1,0,62,60,196,1,93.241898,2,812,1.010725,424,0,0
1071126744,0,1,1,1,0,62,60,198,1,0,3,812,0,424,0,0
1071126767,0,2,3,4,1.853661,21,8,476.75,1,0,20,814.5,0,131,0,0
1071126767,0,2,3,4,1.853661,21,8,473.5,1,11.57864,16,814.5,1.022042,131,0,0
1071128273,0,1,1,1,0,42,11,148,1,0.027488,8,817,37.378947,132,0,0
1071128273,0,1,1,1,0,42,11,179,1,0,9,817,0,132,0,0
1071187183,0,1,1,1,0,127,30,714,1,20.177928,4,818,1.049559,428,1,886.4686
1071187183,0,1,1,1,0,127,30,811,1,0,5,818,0,428,1,886.4686
1071187237,0,1,1,1,0,4,1,3452,1,0.715174,36,819,2.398262,195,0,0
1071187237,0,1,1,1,0,4,1,3455,1,0,37,819,0,195,0,0
1071194600,0,1,1,1,0,6,6,168,1,94.027269,2,820,1.010635,12,0,0
1071194600,0,1,1,1,0,6,6,168,1,0,3,820,0,12,0,0
1071194662,0,1,1,1,0,1,0,106,1,94.027986,2,821,1.010635,13,0,0
1071194662,0,1,1,1,0,1,0,107,1,0,3,821,0,13,0,0
1071195775,0,1,2,2,0.227469,82,81,1108.5,1,0,6,822.5,0,430,1,1692.5329
1071195775,0,1,2,2,0.227469,82,81,1108,1,94.040868,4,822.5,1.007975,430,1,1692.5329
1071210273,0,1,1,1,0,2,1,291,1,0,5,824,0,133,0,0
1071210273,0,1,1,1,0,2,1,290,1,78.294294,4,824,1.012772,133,0,0
1071214855,0,1,1,1,0,132,124,390,1,94.261701,2,825,1.010609,431,0,0
1071214855,0,1,1,1,0,132,124,398,1,0,3,825,0,431,0,0
1071252295,0,1,1,1,0,14,1,406,1,0.433333,4,826,3.307692,432,0,0
1071252295,0,1,1,1,0,14,1,419,1,0,5,826,0,432,0,0
1071252465,0,1,1,1,0,19,1,3476,1,0,39,827,0,196,0,0
1071252465,0,1,1,1,0,19,1,3458,1,0.754954,38,827,2.324585,196,0,0
1071252617,0,1,1,1,0,1,4,3491,1,0,41,828,0,197,0,0
1071252617,0,1,1,1,0,1,4,3494,1,0.001759,40,828,569.421053,197,0,0
1071253685,0,1,1,1,0,91,0,0,1,0,0,829,0,134,0,0
1071253685,0,1,1,1,0,91,0,91,1,0,1,829,0,134,0,0
1071254088,0,1,1,1,0,2,2,182,1,0.004664,2,830,215.39206,135,0,0
1071254088,0,1,1,1,0,2,2,182,1,0,3,830,0,135,0,0
1071254637,0,1,1,2,0.941829,39,0,0,1,0,0,831.5,0,1,0,0
1071254637,0,1,1,2,0.941829,39,0,19.5,1,0,2,831.5,0,1,0,0
1071254975,0,1,1,2,0.899744,38,0,0,1,0,0,833.5,0,3,0,0
1071254975,0,1,1,2,0.899744,38,0,19,1,0,2,833.5,0,3,1,3776.6261
1071255068,0,1,1,1,0,5,3,3488,1,0.028368,42,835,36.250918,198,0,0
1071255068,0,1,1,1,0,5,3,3490,1,0,43,835,0,198,0,0
1071274251,0,1,1,1,0,12,23,1703,1,0,3,836,0,433,0,0
1071274251,0,1,1,1,0,12,23,1714,1,94.949155,2,836,1.010532,433,0,0
1071523416,0,1,1,1,0,26,21,1132,1,9.832812,8,837,1.1017,434,1,127.6065
1071523416,0,1,1,1,0,26,21,1137,1,0,9,837,0,434,1,127.6065
1071527210,0,1,1,1,0,3,3,1142,1,0.043912,10,838,23.772799,435,1,127.5626
1071527210,0,1,1,1,0,3,3,1142,1,0,11,838,0,435,1,127.5626
1071527420,0,1,1,1,0,2,2,164,1,97.879352,2,839,1.010217,436,0,0
1071527420,0,1,1,1,0,2,2,164,1,0,3,839,0,436,0,0
1071528752,0,1,1,1,0,18,12,2380,1,9.894572,8,840,1.101066,437,0,0
1071528752,0,1,1,1,0,18,12,2386,1,0,9,840,0,437,0,0
1071530996,0,1,1,1,0,28,4,2416,1,0,11,841,0,438,0,0
1071530996,0,1,1,1,0,28,4,2392,1,0.025972,10,841,39.502674,438,0,0
1071531382,0,1,1,1,0,5,1,3492,1,3.198079,44,842,1.312688,199,0,0
1071531382,0,1,1,1,0,5,1,3496,1,0,45,842,0,199,0,0
1071531436,0,1,1,1,0,67,5,106,1,9.926574,6,843,1.10074,136,0,0
1071531436,0,1,1,1,0,67,5,168,1,0,7,843,0,136,0,0
1071531911,0,1,1,1,0,4,2,1942,1,3.890463,4,844,1.257039,439,0,0
1071531911,0,1,1,1,0,4,2,1944,1,0,5,844,0,439,0,0
1071532324,0,1,1,1,0,2,1,2364,1,9.935914,10,845,1.100645,440,0,0
1071532324,0,1,1,1,0,2,1,2365,1,0,11,845,0,440,0,0
