author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1277349120,1,1,3,6,2.022503,209,64,458.666667,1,26.87956,6,91.5,1.015191,5,0,0
1277349120,0,1,1,1,0,7,0,168,2,0,6,3,0,3,0,0
1277349120,0,1,1,1,0,2,2,233,1,12.37787,3,95,1.080789,69,1,167.9211
1277349120,0,1,1,1,0,12,0,147,2,0.000035,4,0,0,0,0,0
1277349121,0,1,1,1,0,3,2,639,3,0.000023,37,37,43201,30,1,952.1144
1277349121,0,1,1,1,0,0,1,51,1,0,2,4,0,1,0,0
1277349121,0,1,3,4,1.588348,483,0,0,1,0,0,97.5,0,9,0,0
1277349121,0,1,1,1,0,1,0,50,1,0.328762,1,38,4.041718,2,0,0
1277353148,0,1,1,5,1.887235,195,89,126.6,2,0.027993,11,7,17.419367,4,1,14.7289
1277355856,0,7,22,121,6.897195,1707,1168,169.008264,5,16.388557,316,70,1.00296,24,1,14.6975
1277359010,0,1,1,3,0.454181,75,0,13.333333,3,0.038156,2,132,9.736097,2,0,0
1277360106,0,5,12,81,6.33985,81,81,153.320988,5,0.04919,346,140,2.249336,11,1,14.6483
1277360185,0,1,1,1,0,6,0,257,5,0.000914,5,181,1094.670886,137,0,0
1277360185,1,1,1,1,0,27,14,841,5,0,11,183,0,139,0,0
1277360185,1,1,1,1,0,3,1,839,5,0.000914,10,182,1094.670886,138,0,0
1277360678,1,1,1,1,0,17,2,238,5,0.00662,6,184,152.048951,140,0,0
1277360912,0,1,1,1,0,0,2,206,5,0.009329,4,185,108.19603,141,0,0
1277361014,0,1,1,1,0,4,3,253,5,0.003889,7,186,258.142857,142,0,0
1277362233,0,1,1,1,0,4,4,254,5,0.014109,8,187,71.877769,143,0,0
1277398071,1,1,1,1,0,1,1,169,5,0.43941,5,31,3.27578,28,1,40.1972
1277403371,0,1,1,1,0,23,2,645,5,0.500752,40,188,2.996995,144,0,0
1277412659,0,2,2,2,0.918296,5,1,408,5,0.608252,26,32.5,2.233041,29,1,36.2376
1277438356,1,1,1,1,0,2,1,101,5,0.905671,6,189,2.104153,145,0,0
1277438695,1,1,3,3,1.419556,9,4,284.333333,5,0.440787,52,191,87.015386,148,1,0.5492
1277439443,0,1,1,1,0,2,0,273,5,0.918252,12,193,2.089025,14,0,0
1277485761,0,1,1,1,0,8,10,854,5,1.453426,12,194,1.68803,149,0,0
1277486142,1,1,1,1,0,3,4,89,5,0.549155,5,195,2.820979,150,0,0
1277506514,0,3,7,10,1.90512,534,71,226.8,5,1.379649,61,22.5,1.187428,3,1,0.1309
1277512608,0,1,1,1,0,2,0,254,5,1.740451,9,196,1.574564,151,0,0
1277517825,1,2,6,8,1.685425,170,179,319.875,5,0.130914,61,31.5,3.595072,4,1,18.6113
1277589033,1,1,1,1,0,2,2,146,5,2.649618,5,197,1.377413,152,0,0
1277613229,1,1,1,1,0,10,6,566,5,1.104213,14,36,1.905622,18,1,17.7912
1277613783,0,1,1,2,0.538554,162,49,432,5,2.023351,21,37.5,1.573754,20,1,17.7819
1277705954,0,1,1,1,0,74,58,145,5,4.00287,6,198,1.249821,153,1,0.8832
1277706038,0,1,1,1,0,8,11,853,5,2.178391,15,199,1.459054,154,1,0.6113
1277707624,0,1,1,1,0,98,75,161,5,0.019329,7,200,52.736527,155,1,0.8639
1277758856,1,1,1,1,0,7,6,850,5,0.611319,16,201,2.635806,156,0,0
1277759304,0,1,1,1,0,1,1,226,5,4.620347,4,202,1.216434,157,0,0
1277759341,0,1,1,1,0,1,1,851,5,0.005613,17,203,179.14433,158,0,0
1277759394,0,1,1,1,0,2,0,184,5,0.59919,8,204,2.66892,159,1,817.3079
1277764619,1,1,2,2,0.604373,70,45,187.5,5,4.377737,25,205.5,1.163902,161,1,15.1356
1277766069,0,1,1,1,0,14,18,287,5,0.016782,18,207,60.586207,162,1,37.521
1277779926,0,1,1,1,0,107,52,851,5,0.238252,18,208,5.197231,163,0,0
1277782266,1,1,1,1,0,105,79,186,5,0.264722,9,209,4.777545,164,1,498.7295
1277787768,0,1,3,4,1.43498,36,109,413.25,5,2.307092,50,40.5,1.241162,24,1,35.6868
1277788843,0,1,1,1,0,4,1,439,5,0.012442,12,43,81.372093,25,1,35.1311
1277826370,0,1,1,1,0,8,8,288,5,0.446782,20,210,3.238226,165,1,36.823
1277826927,0,1,1,1,0,37,25,212,5,0.51691,10,211,2.934574,166,1,816.5263
1277845273,0,1,2,2,0.391244,109,34,553,5,3.185845,26,212.5,1.739558,168,1,8.9296
1277846875,0,1,1,1,0,8,5,970,5,0.018542,20,214,54.932584,169,0,0
1277852520,0,1,3,6,1.469097,3,418,286.666667,5,3.935287,46,217.5,3.81108,175,1,46.0852
1277864609,0,1,1,5,1.887235,195,89,151,5,5.733611,25,136,1.077669,13,0,0
1277864739,0,6,13,95,6.55842,1470,935,143.978947,5,4.628306,526,186,1.01122,1,0,0
1277864759,0,5,12,81,6.33985,81,81,162.839506,5,0.000231,579,261,266.483998,1,0,0
1277909141,0,1,1,12,3.371896,28,8,23.333333,2,22.240856,8,5.5,0.925745,11,0,0
1277909162,0,1,1,1,0,101,10,45,3,6.3675,3,12,1.157048,12,0,0
1277909186,0,1,1,1,0,1,1,977,5,0.514201,24,13,2.944763,0,0,0
1277909207,1,1,1,1,0,1,0,575,5,0.514444,17,14,2.943844,1,0,0
1277909232,0,1,1,1,0,2,2,551,5,0.514734,15,15,2.942752,2,1,34.281
1277914614,0,1,1,1,0,1,1,977,5,0.062824,25,302,16.917465,243,0,0
1277914676,1,1,1,1,0,7,7,576,5,0.063299,18,303,16.798135,244,0,0
1277915081,0,1,1,1,0,6,5,576,5,0.004687,19,304,214.333333,245,0,0
1277928263,0,1,1,1,0,5,3,222,5,6.625081,13,305,1.150942,0,0,0
1277928472,0,1,1,1,0,4,2,224,5,0.002419,14,306,414.397129,1,0,0
1277982848,0,1,1,1,0,1,1,136,3,0.852847,4,16,2.172543,13,0,0
1278085095,0,1,1,1,0,4,8,551,5,2.035451,16,307,1.491292,246,0,0
1278085144,0,1,1,3,1.579376,50,15,432.333333,5,0.850251,47,312,1.392041,252,1,0
1278085144,1,1,2,4,1.496015,28,7,356.75,6,0,73,315.5,0,256,1,32.2449
1278085144,0,1,2,3,1.480682,44,10,598.666667,5,1.506547,81,309,588.998154,249,1,0
1278326735,0,1,1,4,2,12,4,4,2,4.833264,4,18.5,1.10776,17,0,0
1278326786,0,1,1,1,0,1,2,162,6,2.796782,10,21,1.357554,3,0,0
1278328774,0,1,1,1,0,6,0,181,2,11.338588,8,22,1.088194,18,0,0
1278328813,0,1,1,2,0.591673,7,0,96,3,0.012251,11,23.5,1129.098543,20,0,0
1278329684,0,1,1,3,1.295462,7,3,68,3,3.789788,15,26,34.124105,23,0,0
1278329716,1,1,1,1,0,1,1,194,3,0.00037,11,28,2701,24,0,0
1278337072,0,1,1,4,2,4,4,7,3,0.111108,10,30.5,5.640438,28,0,0
1278359379,0,1,1,2,0.811278,8,0,97,3,0.171661,12,33.5,3.91272,30,0,0
1278360193,0,1,1,2,0.918296,2,1,102.5,3,0.138513,18,35.5,55.876141,32,0,0
1278360461,0,1,1,1,0,2,2,198,3,0.003102,14,37,323.38806,33,0,0
1278416048,0,1,1,5,1.552414,27,1,67.2,4,2.304847,22,40,1.398281,38,0,0
1278418015,0,1,1,3,1.405639,8,0,72,4,0.574591,20,44,16.310184,41,0,0
1278430483,0,2,2,4,1.75,7,1,123.5,6,1.709086,36,47.5,1.148678,44,0,0
1278430533,0,2,2,2,0.918296,6,0,447,7,1.999068,64,50.5,865.125058,4,0,0
1278431345,0,1,1,2,0.721928,3,2,108.5,7,0.416458,25,52.5,54.802271,47,0,0
1278448135,0,1,1,2,0.764205,8,1,172.5,7,0.282853,26,54.5,4.456811,49,0,0
1278529594,0,2,4,6,1.959545,129,8,176.666667,6,5.987249,52,36.5,0.886635,34,1,0.0124
1278530111,0,1,1,1,0,62,44,185,7,0,10,47,0,40,1,0.0071
1278530111,0,3,6,7,2.217371,91,29,291.142857,7,5.961554,98,43,24.894836,39,1,0.0064
1278530657,0,1,1,1,0,3,4,203,7,0.006319,11,48,159.241758,41,1,0.0008
1278530662,1,1,2,2,1,2,2,414,7,0.006377,59,49.5,118.604356,43,1,0
1278530664,1,1,1,1,0,1,1,129,7,0.000023,12,51,43201,44,0,0
1278530722,1,2,2,2,0.995727,42,36,144,7,0.003912,14,318.5,135.60909,257,1,8.1571
1278552559,0,1,1,1,0,5,1,977,5,7.383623,26,320,1.135435,258,0,0
1278553541,0,1,1,1,0,13,0,216,7,1.219977,21,321,1.819688,2,0,0
1278607331,0,1,1,1,0,1,1,981,5,0.633935,27,322,2.577448,259,0,0
1278608785,0,1,1,1,0,6,0,229,7,0.639398,22,323,2.563971,3,0,0
1278611607,0,1,1,1,0,10,4,129,7,0.93684,13,324,2.067418,260,1,38.7659
1278612053,0,1,1,1,0,1,1,135,7,0.005162,14,325,194.721973,261,0,0
1278612223,0,1,1,1,0,1,1,231,5,8.651204,7,326,1.115591,262,0,0
1278616790,1,1,1,1,0,11,6,981,5,0.109479,28,327,10.134158,263,0,0
1278623145,0,1,1,3,1.128863,62,54,271,5,8.777616,29,235,1.069622,20,1,0.0298
1278625723,1,1,1,3,1.372569,21,43,273.666667,5,0.029838,32,238,21.480993,23,0,0
1278663692,0,1,1,3,1.548253,74,35,266.333333,5,0.439456,35,241,2.390608,26,1,1112.7626
1278717465,0,1,1,1,0,1,1,699,7,2.162072,49,328,1.462519,264,1,60.193
1278949141,0,2,2,12,3.550341,12,10,68.25,7,9.376824,63,61.5,1.038528,60,0,0
1278965501,1,1,1,1,0,1,1,986,5,4.036007,29,329,1.24777,265,0,0
1278966202,0,1,1,1,0,6,0,236,7,0.197465,24,330,6.064181,4,0,0
1278970099,0,1,1,1,0,13,8,231,5,4.142083,8,68,1.241424,5,1,568.3073
1279072333,1,1,1,1,0,1,1,293,5,13.976551,23,331,1.071548,266,0,0
1279072874,0,1,1,1,0,6,0,242,7,1.23463,25,332,1.80996,5,0,0
1279125837,1,1,2,3,1.347073,9,15,397.333333,5,13.745559,44,45,1.04234,28,1,35.3668
1279145067,1,2,2,2,1,2,2,186,7,5.045718,16,0.5,0.549547,0,0,0
1279146886,0,1,1,1,0,3,0,34,2,24.017697,4,52,1.041636,3,0,0
1279147164,0,1,1,1,0,1,1,37,2,0.003218,5,53,311.791367,4,0,0
1279147262,0,1,1,1,0,1,1,37,2,0.001134,6,54,882.632653,5,0,0
1279147352,0,1,1,1,0,1,1,37,2,0.001042,7,55,961,6,0,0
1279147482,0,1,1,1,0,1,1,37,2,0.001505,8,56,665.615385,7,0,0
1279148355,0,1,1,1,0,1,0,37,2,0.010104,9,57,99.969072,8,0,0
1279148469,0,1,1,1,0,1,1,38,2,0.001319,10,58,758.894737,9,0,0
1279148599,0,1,1,1,0,5,3,699,7,4.989977,50,1926,1.200402,100,1,32.4084
1279150137,1,1,1,1,0,1,1,606,7,7.176227,22,47,1.139349,29,1,19.9186
1279150331,0,1,1,1,0,1,1,38,2,0.021551,11,59,47.401719,10,0,0
1279150392,1,1,1,1,0,0,5,588,5,0.284201,23,48,4.518632,30,0,0
1279150721,1,1,1,1,0,1,1,75,5,14.883819,6,49,1.067187,5,0,0
1279150796,0,1,1,1,0,0,2,38,2,0.005382,12,60,186.806452,11,0,0
1279151285,0,1,1,2,1,2,0,9,7,5.336134,13,333.5,1.260559,7,0,0
1279151498,0,2,3,5,1.667251,16,21,162.6,5,11.916049,33,52,23.267348,34,1,48.7528
1279151517,0,1,1,1,0,1,0,36,2,0.008345,13,61,120.833564,12,0,0
1279151861,0,1,1,1,0,3,2,107,5,14.897014,8,55,1.067128,7,0,0
1279152289,0,1,1,1,0,1,1,155,5,0.306157,8,56,4.266294,35,0,0
1279152457,0,1,1,1,0,1,0,37,2,0.01088,14,62,92.914894,13,0,0
1279152782,0,1,1,1,0,1,0,38,2,0.003762,15,63,266.846154,14,0,0
1279152865,0,1,3,4,1.389444,230,230,350.5,7,4.046279,75,58.5,2.556912,39,1,19.3438
1279153099,0,1,1,1,0,1,0,39,2,0.003669,16,64,273.555205,15,0,0
1279157988,0,1,1,1,0,1,0,40,2,0.056586,17,65,18.672326,16,0,0
1279158105,0,1,1,1,0,1,0,41,2,0.001354,18,66,739.461538,17,0,0
1279158937,0,1,1,1,0,1,0,42,2,0.00963,19,67,104.846154,18,0,0
1279159335,0,1,1,1,0,1,0,242,7,0.074884,17,61,14.353941,40,1,19.2689
1279160770,0,1,3,4,1.164513,81,10,379.25,7,11.285312,77,1928.5,2.805054,104,1,30.3472
1279161313,1,1,1,1,0,0,7,43,2,0.0275,20,68,37.363636,19,0,0
1279162552,0,1,1,1,0,2,1,36,2,0.01434,21,69,70.733656,20,0,0
1279164850,0,1,3,4,1.728633,12,14,350.75,7,0.119994,80,63.5,7.404311,44,1,19.7483
1279165912,1,1,1,1,0,4,4,986,5,2.319572,30,66,1.431114,45,0,0
1279167132,0,1,1,1,0,11,16,986,5,0.01412,31,67,71.819672,46,0,0
1279168110,0,1,1,1,0,2,0,257,7,0.037731,14,68,27.503067,47,1,30.8585
1279169282,0,1,1,1,0,82,0,0,1,0,0,69,0,8,0,0
1279170681,0,1,2,2,1,13,3,205,7,7.591163,37,70.5,1.066013,46,1,21.2639
1279171731,0,7,14,105,5.925687,148,308,150.095238,7,12.437316,812,122,1.002671,3,1,189.1152
1279171876,0,2,233,1765,9.478423,1,420366,238.183569,7,47.414965,1801,1057,1.337694,1763,0,0
1279201465,0,1,1,1,0,6,3,207,7,0.344144,9,2,3.905764,1,0,0
1279210060,0,5,11,44,5.003479,42,69,213.795455,7,1.526095,488,1952.5,1.017441,7,1,31.8394
1279213497,0,1,1,1,0,2,2,99,7,0.03978,8,69,26.138202,6,1,15.2186
1279235493,1,3,4,11,2.07365,127,112,101.818182,7,3.413524,77,340,1.285963,269,1,12.4234
1279235628,0,3,10,51,5.447789,83,142,209.411765,7,0.385139,599,2000,1.30425,178,1,6.9802
1279235769,0,1,1,1,0,0,2,122,7,0.741181,13,346,2.349199,270,0,0
1279292602,0,1,1,2,0.468996,10,0,59,8,0.477674,14,0.5,1.02337,1,1,22.4916
1279299615,1,1,2,2,0.710677,31,5,404,7,0.74059,46,2.5,2.012706,1,1,0.0284
1279302073,1,1,1,1,0,2,2,224,7,0.028449,18,4,36.150529,2,0,0
1279305226,0,1,1,1,0,2,2,255,7,0.805532,18,0,0,0,1,29.2715
1279305557,0,1,1,1,0,158,231,407,7,0.809363,15,70,2.235539,7,1,3.2282
1279307508,1,1,2,2,0.863121,21,14,792.5,7,0.461649,64,1940.5,2.142538,118,1,18.0972
1279307556,0,1,3,3,1.583358,57,74,315,7,0.8325,45,348,1.734067,273,1,8.7833
1279310292,0,1,1,1,0,12,8,582,7,0.031667,28,350,32.578947,274,0,0
1279310330,0,1,1,1,0,30,9,292,7,0.864606,30,351,2.156596,275,1,14.2315
1279312371,0,1,2,2,0.721928,9,6,402.5,7,0.039896,40,352.5,28.045539,277,0,0
1279312404,0,2,2,3,1.521928,8,2,92,8,1.08544,8,4,1.40946,1,0,0
1279313408,0,1,2,2,0.890492,13,13,449.5,7,0.023814,61,354.5,53.156808,279,1,14.1959
1279314157,0,1,1,1,0,4,1,257,7,0.9089,15,72,2.10023,47,1,68.1613
1279314477,0,1,1,1,0,3,1,260,7,0.003704,16,73,271,48,1,19.1138
1279317130,0,2,2,3,1.239322,65,30,164.333333,7,0.741875,51,357,1.57148,280,0,0
1279317197,1,1,1,1,0,0,1,6,7,0.945648,4,359,2.057476,14,0,0
1279432853,0,2,2,2,0.996038,25,29,194.5,7,1.878015,24,71.5,1.352158,8,1,7.5172
1279433086,0,3,3,6,1.52301,2,22,50,7,5.843555,33,75.5,62.889113,9,0,0
1279472524,1,1,1,1,0,2,2,198,7,2.741852,13,0,0,0,1,16.1873
1279473312,0,3,7,24,2.818799,667,378,130.625,8,1.907018,230,12.5,1.068686,22,1,7.0949
1279473857,0,1,1,1,0,23,104,519,7,2.75728,8,25,1.362676,23,0,0
1279474101,0,1,2,3,0.25266,142,1,43.666667,8,0.006088,13,27,74.003802,26,1,15.8847
1279551022,0,1,1,1,0,8,8,224,8,0.899421,20,0,0,0,1,150.4438
1279563566,0,3,7,23,2.404178,1434,1239,218,9,2.407683,316,371,1.052792,8,1,8.3553
1279574263,0,1,1,1,0,1,1,368,8,1.168414,32,1,1.855861,1,0,0
1279577425,0,1,1,1,0,56,5,428,9,0.160405,1,383,7.234216,299,0,0
1279584472,1,1,1,1,0,8,4,333,7,1.75485,17,2,1.569849,2,1,0.0545
1279588841,0,1,1,2,0.391244,52,52,610,9,0.212332,3,384.5,5.961563,301,1,594.759
1279589179,1,1,1,1,0,1,1,337,7,0.054479,18,3,19.355641,3,0,0
1279600773,0,1,1,1,0,18,4,337,7,0.13419,19,4,8.45213,4,1,21.5699
1279611162,0,1,2,3,1.299804,39,17,370.333333,9,2.021319,96,6,1.180971,7,0,0
1279635336,0,1,2,5,2.161253,187,160,371,9,0.713657,39,388,1.791465,306,1,14.3029
1279635773,0,1,1,1,0,1,2,227,9,0.005058,23,391,198.71167,307,1,14.2978
1279652993,0,1,1,2,0.996209,38,31,622,9,0.204363,7,392.5,4.669933,309,1,26.7128
